num, code, nom, code_wil, nom_wil 
627, 17017, Messaad, 17, Djelfa
628, 17018, Guettara, 17, Djelfa
629, 17019, Sidi Ladjel, 17, Djelfa
630, 17020, Had Sahary, 17, Djelfa
631, 17021, Guernini, 17, Djelfa
632, 17022, Selmana, 17, Djelfa
633, 17023, Ain Chouhada, 17, Djelfa
634, 17024, Oum Laadham, 17, Djelfa
635, 17025, Dar Chouikh, 17, Djelfa
636, 17026, Charef, 17, Djelfa
637, 17027, Beni Yacoub, 17, Djelfa
638, 17028, Zaafrane, 17, Djelfa
639, 17029, Deldoul, 17, Djelfa
640, 17030, Ain El Ibel, 17, Djelfa
641, 17031, Ain Oussera, 17, Djelfa
642, 17032, Benhar, 17, Djelfa
643, 17033, Hassi Fedoul, 17, Djelfa
644, 17034, Amourah, 17, Djelfa
645, 17035, Ain Fekka, 17, Djelfa
646, 17036, Tadmit, 17, Djelfa
647, 18001, Jijel, 18, Jijel
648, 18002, Erraguene, 18, Jijel
649, 18003, El Aouana, 18, Jijel
650, 18004, Ziamma Mansouriah, 18, Jijel
651, 18005, Taher, 18, Jijel
652, 18006, Emir Abdelkader, 18, Jijel
653, 18007, Chekfa, 18, Jijel
654, 18008, Chahna, 18, Jijel
655, 18009, El Milia, 18, Jijel
656, 18010, Sidi Maarouf, 18, Jijel
657, 18011, Settara, 18, Jijel
658, 18012, El Ancer, 18, Jijel
659, 18013, Sidi Abdelaziz, 18, Jijel
660, 18014, Kaous, 18, Jijel
661, 18015, Ghebala, 18, Jijel
662, 18016, Bouraoui Belhadef, 18, Jijel
663, 18017, Djmila, 18, Jijel
664, 18018, Selma Benziada, 18, Jijel
665, 18019, Boussif Ouled Askeur, 18, Jijel
666, 18020, El Kennar Nouchfi, 18, Jijel
667, 18021, Ouled Yahia Khadrouch, 18, Jijel
668, 18022, Boudria Beni Yadjis, 18, Jijel
669, 18023, Kemir Oued Adjoul, 18, Jijel
670, 18024, Texena, 18, Jijel
671, 18025, Djemaa Beni Habibi, 18, Jijel
672, 18026, Bordj Taher, 18, Jijel
673, 18027, Ouled Rabah, 18, Jijel
674, 18028, Ouadjana, 18, Jijel
675, 19001, Setif, 19, Sétif
676, 19002, Ain El Kebira, 19, Sétif
677, 19003, Beni Aziz, 19, Sétif
678, 19004, Ouled Sidi Ahmed, 19, Sétif
679, 19005, Boutaleb, 19, Sétif
680, 19006, Ain Roua, 19, Sétif
681, 19007, Draa Kebila, 19, Sétif
682, 19008, Bir El Arch, 19, Sétif
683, 19009, Beni Chebana, 19, Sétif
684, 19010, Ouled Tebben, 19, Sétif
685, 19011, Hamma, 19, Sétif
686, 19012, Maaouia, 19, Sétif
687, 19013, Ain Legraj, 19, Sétif
688, 19014, Ain Abessa, 19, Sétif
689, 19015, Dehamcha, 19, Sétif
690, 19016, Babor, 19, Sétif
691, 19017, Guidjel, 19, Sétif
692, 19018, Ain Lahdjar, 19, Sétif
693, 19019, Bousselam, 19, Sétif
694, 19020, El Eulma, 19, Sétif
695, 19021, Djemila, 19, Sétif
696, 19022, Beni Ouartilane, 19, Sétif
697, 19023, Rosfa, 19, Sétif
698, 19024, Ouled Addouane, 19, Sétif
699, 19025, Belaa, 19, Sétif
700, 19026, Ain Arnat, 19, Sétif
701, 19027, Amoucha, 19, Sétif
702, 19028, Ain Oulmane, 19, Sétif
703, 19029, Beidha Bordj, 19, Sétif
704, 19030, Bouandas, 19, Sétif
705, 19031, Bazer Sakhra, 19, Sétif
706, 19032, Hammam Essokhna, 19, Sétif
707, 19033, Mezloug, 19, Sétif
708, 19034, Bir Haddada, 19, Sétif
709, 19035, Serdj El Ghoul, 19, Sétif
710, 19036, Harbil, 19, Sétif
711, 19037, El Ouricia, 19, Sétif
712, 19038, Tizi Nbechar, 19, Sétif
713, 19039, Salah Bey, 19, Sétif
714, 19040, Ain Azal, 19, Sétif
715, 19041, Guenzet, 19, Sétif
716, 19042, Talaifacene, 19, Sétif
717, 19043, Bougaa, 19, Sétif
718, 19044, Beni Fouda, 19, Sétif
719, 19045, Tachouda, 19, Sétif
720, 19046, Beni Mouhli, 19, Sétif
721, 19047, Ouled Sabor, 19, Sétif
722, 19048, Guellal, 19, Sétif
723, 19049, Ain Sebt, 19, Sétif
724, 19050, Hammam Guergour, 19, Sétif
725, 19051, Ait Naoual Mezada, 19, Sétif
726, 19052, Ksar El Abtal, 19, Sétif
727, 19053, Beni Hocine, 19, Sétif
728, 19054, Ait Tizi, 19, Sétif
729, 19055, Maouklane, 19, Sétif
730, 19056, Guelta Zerka, 19, Sétif
731, 19057, Oued El Barad, 19, Sétif
732, 19058, Taya, 19, Sétif
733, 19059, El Ouldja, 19, Sétif
734, 19060, Tella, 19, Sétif
735, 20001, Saida, 20, Saïda
736, 20002, Doui Thabet, 20, Saïda
737, 20003, Ain El Hadjar, 20, Saïda
738, 20004, Ouled Khaled, 20, Saïda
739, 20005, Moulay Larbi, 20, Saïda
740, 20006, Youb, 20, Saïda
741, 20007, Hounet, 20, Saïda
742, 20008, Sidi Amar, 20, Saïda
743, 20009, Sidi Boubekeur, 20, Saïda
744, 20010, El Hassasna, 20, Saïda
745, 20011, Maamora, 20, Saïda
746, 20012, Sidi Ahmed, 20, Saïda
747, 20013, Ain Sekhouna, 20, Saïda
748, 20014, Ouled Brahim, 20, Saïda
749, 20015, Tircine, 20, Saïda
750, 20016, Ain Soltane, 20, Saïda
751, 21001, Skikda, 21, Skikda
752, 21002, Ain Zouit, 21, Skikda
753, 21003, El Hadaik, 21, Skikda
754, 21004, Azzaba, 21, Skikda
755, 21005, Djendel Saadi Mohamed, 21, Skikda
756, 21006, Ain Cherchar, 21, Skikda
757, 21007, Bekkouche Lakhdar, 21, Skikda
758, 21008, Benazouz, 21, Skikda
759, 21009, Es Sebt, 21, Skikda
760, 21010, Collo, 21, Skikda
761, 21011, Beni Zid, 21, Skikda
762, 21012, Kerkera, 21, Skikda
763, 21013, Ouled Attia, 21, Skikda
764, 21014, Oued Zehour, 21, Skikda
765, 21015, Zitouna, 21, Skikda
766, 21016, El Harrouch, 21, Skikda
767, 21017, Zerdazas, 21, Skikda
768, 21018, Ouled Hebaba, 21, Skikda
769, 21019, Sidi Mezghiche, 21, Skikda
770, 21020, Emdjez Edchich, 21, Skikda
771, 21021, Beni Oulbane, 21, Skikda
772, 21022, Ain Bouziane, 21, Skikda
773, 21023, Ramdane Djamel, 21, Skikda
774, 21024, Beni Bachir, 21, Skikda
775, 21025, Salah Bouchaour, 21, Skikda
776, 21026, Tamalous, 21, Skikda
777, 21027, Ain Kechra, 21, Skikda
778, 21028, Oum Toub, 21, Skikda
779, 21029, Bein El Ouiden, 21, Skikda
780, 21030, Fil Fila, 21, Skikda
781, 21031, Cheraia, 21, Skikda
782, 21032, Kanoua, 21, Skikda
783, 21033, El Ghedir, 21, Skikda
784, 21034, Bouchtata, 21, Skikda
785, 21035, Ouldja Boulbalout, 21, Skikda
786, 21036, Kheneg Mayoum, 21, Skikda
787, 21037, Hamadi Krouma, 21, Skikda
788, 21038, El Marsa, 21, Skikda
789, 22001, Sidi Bel Abbes, 22, Sidi Bel Abbès
790, 22002, Tessala, 22, Sidi Bel Abbès
791, 22003, Sidi Brahim, 22, Sidi Bel Abbès
792, 22004, Mostefa Ben Brahim, 22, Sidi Bel Abbès
793, 22005, Telagh, 22, Sidi Bel Abbès
794, 22006, Mezaourou, 22, Sidi Bel Abbès
795, 22007, Boukhanafis, 22, Sidi Bel Abbès
796, 22008, Sidi Ali Boussidi, 22, Sidi Bel Abbès
797, 22009, Badredine El Mokrani, 22, Sidi Bel Abbès
798, 22010, Marhoum, 22, Sidi Bel Abbès
799, 22011, Tafissour, 22, Sidi Bel Abbès
800, 22012, Amarnas, 22, Sidi Bel Abbès
801, 22013, Tilmouni, 22, Sidi Bel Abbès
802, 22014, Sidi Lahcene, 22, Sidi Bel Abbès
803, 22015, Ain Thrid, 22, Sidi Bel Abbès
804, 22016, Makedra, 22, Sidi Bel Abbès
805, 22017, Tenira, 22, Sidi Bel Abbès
806, 22018, Moulay Slissen, 22, Sidi Bel Abbès
807, 22019, El Hacaiba, 22, Sidi Bel Abbès
808, 22020, Hassi Zehana, 22, Sidi Bel Abbès
809, 22021, Tabia, 22, Sidi Bel Abbès
810, 22022, Merine, 22, Sidi Bel Abbès
811, 22023, Ras El Ma, 22, Sidi Bel Abbès
812, 22024, Ain Tindamine, 22, Sidi Bel Abbès
813, 22025, Ain Kada, 22, Sidi Bel Abbès
814, 22026, Mcid, 22, Sidi Bel Abbès
815, 22027, Sidi Khaled, 22, Sidi Bel Abbès
816, 22028, Ain El Berd, 22, Sidi Bel Abbès
817, 22029, Sfissef, 22, Sidi Bel Abbès
818, 22030, Ain Adden, 22, Sidi Bel Abbès
819, 22031, Oued Taourira, 22, Sidi Bel Abbès
820, 22032, Dhaya, 22, Sidi Bel Abbès
821, 22033, Zerouala, 22, Sidi Bel Abbès
822, 22034, Lamtar, 22, Sidi Bel Abbès
823, 22035, Sidi Chaib, 22, Sidi Bel Abbès
824, 22036, Sidi Dahou Dezairs, 22, Sidi Bel Abbès
825, 22037, Oued Sbaa, 22, Sidi Bel Abbès
826, 22038, Boudjebaa El Bordj, 22, Sidi Bel Abbès
827, 22039, Sehala Thaoura, 22, Sidi Bel Abbès
828, 22040, Sidi Yacoub, 22, Sidi Bel Abbès
829, 22041, Sidi Hamadouche, 22, Sidi Bel Abbès
830, 22042, Belarbi, 22, Sidi Bel Abbès
831, 22043, Oued Sefioun, 22, Sidi Bel Abbès
832, 22044, Teghalimet, 22, Sidi Bel Abbès
833, 22045, Ben Badis, 22, Sidi Bel Abbès
834, 22046, Sidi Ali Benyoub, 22, Sidi Bel Abbès
835, 22047, Chetouane Belaila, 22, Sidi Bel Abbès
836, 22048, Bir El Hammam, 22, Sidi Bel Abbès
837, 22049, Taoudmout, 22, Sidi Bel Abbès
838, 22050, Redjem Demouche, 22, Sidi Bel Abbès
839, 22051, Benachiba Chelia, 22, Sidi Bel Abbès
840, 22052, Hassi Dahou, 22, Sidi Bel Abbès
841, 23001, Annaba, 23, Annaba
842, 23002, Berrahel, 23, Annaba
843, 23003, El Hadjar, 23, Annaba
844, 23004, Eulma, 23, Annaba
845, 23005, El Bouni, 23, Annaba
846, 23006, Oued El Aneb, 23, Annaba
847, 23007, Cheurfa, 23, Annaba
848, 23008, Seraidi, 23, Annaba
849, 23009, Ain Berda, 23, Annaba
850, 23010, Chetaibi, 23, Annaba
851, 23011, Sidi Amer, 23, Annaba
852, 23012, Treat, 23, Annaba
853, 24001, Guelma, 24, Guelma
854, 24002, Nechmaya, 24, Guelma
855, 24003, Bouati Mahmoud, 24, Guelma
856, 24004, Oued Zenati, 24, Guelma
857, 24005, Tamlouka, 24, Guelma
858, 24006, Oued Fragha, 24, Guelma
859, 24007, Ain Sandel, 24, Guelma
860, 24008, Ras El Agba, 24, Guelma
861, 24009, Dahouara, 24, Guelma
862, 24010, Belkhir, 24, Guelma
863, 24011, Ben Djarah, 24, Guelma
864, 24012, Bou Hamdane, 24, Guelma
865, 24013, Ain Makhlouf, 24, Guelma
866, 24014, Ain Ben Beida, 24, Guelma
867, 24015, Khezara, 24, Guelma
868, 24016, Beni Mezline, 24, Guelma
869, 24017, Bou Hachana, 24, Guelma
870, 24018, Guelaat Bou Sbaa, 24, Guelma
871, 24019, Hammam Maskhoutine, 24, Guelma
872, 24020, El Fedjoudj, 24, Guelma
873, 24021, Bordj Sabat, 24, Guelma
874, 24022, Hamman Nbail, 24, Guelma
875, 24023, Ain Larbi, 24, Guelma
876, 24024, Medjez Amar, 24, Guelma
877, 24025, Bouchegouf, 24, Guelma
878, 24026, Heliopolis, 24, Guelma
879, 24027, Ain Hessania, 24, Guelma
880, 24028, Roknia, 24, Guelma
881, 24029, Salaoua Announa, 24, Guelma
882, 24030, Medjez Sfa, 24, Guelma
883, 24031, Boumahra Ahmed, 24, Guelma
884, 24032, Ain Reggada, 24, Guelma
885, 24033, Oued Cheham, 24, Guelma
886, 24034, Djeballah Khemissi, 24, Guelma
887, 25001, Constantine, 25, Constantine
888, 25002, Hamma Bouziane, 25, Constantine
889, 25003, El Haria, 25, Constantine
890, 25004, Zighoud Youcef, 25, Constantine
891, 25005, Didouche Mourad, 25, Constantine
892, 25006, El Khroub, 25, Constantine
893, 25007, Ain Abid, 25, Constantine
894, 25008, Beni Hamiden, 25, Constantine
895, 25009, Ouled Rahmoune, 25, Constantine
896, 25010, Ain Smara, 25, Constantine
897, 25011, Mesaoud Boudjeriou, 25, Constantine
898, 25012, Ibn Ziad, 25, Constantine
899, 26001, Medea, 26, Médéa
900, 26002, Ouzera, 26, Médéa
901, 26003, Ouled Maaref, 26, Médéa
902, 26004, Ain Boucif, 26, Médéa
903, 26005, Aissaouia, 26, Médéa
904, 26006, Ouled Deide, 26, Médéa
905, 26007, El Omaria, 26, Médéa
906, 26008, Derrag, 26, Médéa
907, 26009, El Guelbelkebir, 26, Médéa
908, 26010, Bouaiche, 26, Médéa
909, 26011, Mezerena, 26, Médéa
910, 26012, Ouled Brahim, 26, Médéa
911, 26013, Damiat, 26, Médéa
912, 26014, Sidi Ziane, 26, Médéa
913, 26015, Tamesguida, 26, Médéa
914, 26016, El Hamdania, 26, Médéa
915, 26017, Kef Lakhdar, 26, Médéa
916, 26018, Chelalet El Adhaoura, 26, Médéa
917, 26019, Bouskene, 26, Médéa
918, 26020, Rebaia, 26, Médéa
919, 26021, Bouchrahil, 26, Médéa
920, 26022, Ouled Hellal, 26, Médéa
921, 26023, Tafraout, 26, Médéa
922, 26024, Baata, 26, Médéa
923, 26025, Boghar, 26, Médéa
924, 26026, Sidi Naamane, 26, Médéa
925, 26027, Ouled Bouachra, 26, Médéa
926, 26028, Sidi Zahar, 26, Médéa
927, 26029, Oued Harbil, 26, Médéa
928, 26030, Benchicao, 26, Médéa
929, 26031, Sidi Damed, 26, Médéa
930, 26032, Aziz, 26, Médéa
931, 26033, Souagui, 26, Médéa
932, 26034, Zoubiria, 26, Médéa
933, 26035, Ksar El Boukhari, 26, Médéa
934, 26036, El Azizia, 26, Médéa
935, 26037, Djouab, 26, Médéa
936, 26038, Chahbounia, 26, Médéa
937, 26039, Meghraoua, 26, Médéa
938, 26040, Cheniguel, 26, Médéa
939, 26041, Ain Ouksir, 26, Médéa
940, 26042, Oum El Djalil, 26, Médéa
941, 26043, Ouamri, 26, Médéa
942, 26044, Si Mahdjoub, 26, Médéa
943, 26045, Tlatet Eddoair, 26, Médéa
944, 26046, Beni Slimane, 26, Médéa
945, 26047, Berrouaghia, 26, Médéa
946, 26048, Seghouane, 26, Médéa
947, 26049, Meftaha, 26, Médéa
948, 26050, Mihoub, 26, Médéa
949, 26051, Boughezoul, 26, Médéa
950, 26052, Tablat, 26, Médéa
951, 26053, Deux Bassins, 26, Médéa
952, 26054, Draa Essamar, 26, Médéa
953, 26055, Sidi Errabia, 26, Médéa
954, 26056, Bir Ben Laabed, 26, Médéa
955, 26057, El Ouinet, 26, Médéa
956, 26058, Ouled Antar, 26, Médéa
957, 26059, Bouaichoune, 26, Médéa
958, 26060, Hannacha, 26, Médéa
959, 26061, Sedraia, 26, Médéa
960, 26062, Medjebar, 26, Médéa
961, 26063, Khams Djouamaa, 26, Médéa
962, 26064, Saneg, 26, Médéa
963, 27001, Mostaganem, 27, Mostaganem
964, 27002, Sayada, 27, Mostaganem
965, 27003, Fornaka, 27, Mostaganem
966, 27004, Stidia, 27, Mostaganem
967, 27005, Ain Nouissy, 27, Mostaganem
968, 27006, Hassi Maameche, 27, Mostaganem
969, 27007, Ain Tadles, 27, Mostaganem
970, 27008, Sour, 27, Mostaganem
971, 27009, Oued El Kheir, 27, Mostaganem
972, 27010, Sidi Bellater, 27, Mostaganem
973, 27011, Kheiredine , 27, Mostaganem
974, 27012, Sidi Ali, 27, Mostaganem
975, 27013, Abdelmalek Ramdane, 27, Mostaganem
976, 27014, Hadjadj, 27, Mostaganem
977, 27015, Nekmaria, 27, Mostaganem
978, 27016, Sidi Lakhdar, 27, Mostaganem
979, 27017, Achaacha, 27, Mostaganem
980, 27018, Khadra, 27, Mostaganem
981, 27019, Bouguirat, 27, Mostaganem
982, 27020, Sirat, 27, Mostaganem
983, 27021, Ain Sidi Cherif, 27, Mostaganem
984, 27022, Mesra, 27, Mostaganem
985, 27023, Mansourah, 27, Mostaganem
986, 27024, Souaflia, 27, Mostaganem
987, 27025, Ouled Boughalem, 27, Mostaganem
988, 27026, Ouled Maallah, 27, Mostaganem
989, 27027, Mezghrane, 27, Mostaganem
990, 27028, Ain Boudinar, 27, Mostaganem
991, 27029, Tazgait, 27, Mostaganem
992, 27030, Safsaf, 27, Mostaganem
993, 27031, Touahria, 27, Mostaganem
994, 27032, El Hassiane, 27, Mostaganem
995, 28001, Msila, 28, M'Sila
996, 28002, Maadid, 28, M'Sila
997, 28003, Hammam Dhalaa, 28, M'Sila
998, 28004, Ouled Derradj, 28, M'Sila
999, 28005, Tarmount, 28, M'Sila
1000, 28006, Mtarfa, 28, M'Sila
1001, 28007, Khoubana, 28, M'Sila
1002, 28008, Mcif, 28, M'Sila
1003, 28009, Chellal, 28, M'Sila
1004, 28010, Ouled Madhi, 28, M'Sila
1005, 28011, Magra, 28, M'Sila
1006, 28012, Berhoum, 28, M'Sila
1007, 28013, Ain Khadra, 28, M'Sila
1008, 28014, Ouled Addi Guebala, 28, M'Sila
1009, 28015, Belaiba, 28, M'Sila
1010, 28016, Sidi Aissa, 28, M'Sila
1011, 28017, Ain El Hadjel, 28, M'Sila
1012, 28018, Sidi Hadjeres, 28, M'Sila
1013, 28019, Ouanougha, 28, M'Sila
1014, 28020, Bou Saada, 28, M'Sila
1015, 28021, Ouled Sidi Brahim, 28, M'Sila
1016, 28022, Sidi Ameur, 28, M'Sila
1017, 28023, Tamsa, 28, M'Sila
1018, 28024, Ben Srour, 28, M'Sila
1019, 28025, Ouled Slimane, 28, M'Sila
1020, 28026, El Houamed, 28, M'Sila
1021, 28027, El Hamel, 28, M'Sila
1022, 28028, Ouled Mansour, 28, M'Sila
1023, 28029, Maarif, 28, M'Sila
1024, 28030, Dehahna, 28, M'Sila
1025, 28031, Bouti Sayah, 28, M'Sila
1026, 28032, Khettouti Sed Djir, 28, M'Sila
1027, 28033, Zarzour, 28, M'Sila
1028, 28034, Oued Chair, 28, M'Sila
1029, 28035, Benzouh, 28, M'Sila
1030, 28036, Bir Foda, 28, M'Sila
1031, 28037, Ain Fares, 28, M'Sila
1032, 28038, Sidi Mhamed, 28, M'Sila
1033, 28039, Ouled Atia, 28, M'Sila
1034, 28040, Souamaa, 28, M'Sila
1035, 28041, Ain El Melh, 28, M'Sila
1036, 28042, Medjedel, 28, M'Sila
1037, 28043, Slim, 28, M'Sila
1038, 28044, Ain Errich, 28, M'Sila
1039, 28045, Beni Ilmane, 28, M'Sila
1040, 28046, Oultene, 28, M'Sila
1041, 28047, Djebel Messaad, 28, M'Sila
1042, 29001, Mascara, 29, Mascara
1043, 29002, Bou Hanifia, 29, Mascara
1044, 29003, Tizi, 29, Mascara
1045, 29004, Hacine, 29, Mascara
1046, 29005, Maoussa, 29, Mascara
1047, 29006, Teghennif, 29, Mascara
1048, 29007, El Hachem, 29, Mascara
1049, 29008, Sidi Kada, 29, Mascara
1050, 29009, Zelmata, 29, Mascara
1051, 29010, Oued El Abtal, 29, Mascara
1052, 29011, Ain Ferah, 29, Mascara
1053, 29012, Ghriss, 29, Mascara
1054, 29013, Froha, 29, Mascara
1055, 29014, Matemore, 29, Mascara
1056, 29015, Makdha, 29, Mascara
1057, 29016, Sidi Boussaid, 29, Mascara
1058, 29017, El Bordj, 29, Mascara
1059, 29018, Ain Fekan, 29, Mascara
1060, 29019, Benian, 29, Mascara
1061, 29020, Khalouia, 29, Mascara
1062, 29021, El Menaouer, 29, Mascara
1063, 29022, Oued Taria, 29, Mascara
1064, 29023, Aouf, 29, Mascara
1065, 29024, Ain Fares, 29, Mascara
1066, 29025, Ain Frass, 29, Mascara
1067, 29026, Sig, 29, Mascara
1068, 29027, Oggaz, 29, Mascara
1069, 29028, Alaimia, 29, Mascara
1070, 29029, El Gaada, 29, Mascara
1071, 29030, Zahana, 29, Mascara
1072, 29031, Mohammadia, 29, Mascara
1073, 29032, Sidi Abdelmoumene, 29, Mascara
1074, 29033, Ferraguig, 29, Mascara
1075, 29034, El Ghomri, 29, Mascara
1076, 29035, Sedjerara, 29, Mascara
1077, 29036, Moctadouz, 29, Mascara
1078, 29037, Bou Henni, 29, Mascara
1079, 29038, Guettena, 29, Mascara
1080, 29039, El Mamounia, 29, Mascara
1081, 29040, El Keurt, 29, Mascara
1082, 29041, Gharrous, 29, Mascara
1083, 29042, Gherdjoum, 29, Mascara
1084, 29043, Chorfa, 29, Mascara
1085, 29044, Ras Ain Amirouche, 29, Mascara
1086, 29045, Nesmot, 29, Mascara
1087, 29046, Sidi Abdeldjebar, 29, Mascara
1088, 29047, Sehailia, 29, Mascara
1089, 30001, Ouargla, 30, Ouargla
1090, 30002, Ain Beida, 30, Ouargla
1091, 30003, Ngoussa, 30, Ouargla
1092, 30004, Hassi Messaoud, 30, Ouargla
1093, 30005, Rouissat, 30, Ouargla
1094, 30006, Balidat Ameur, 30, Ouargla
1095, 30007, Tebesbest, 30, Ouargla
1096, 30008, Nezla, 30, Ouargla
1097, 30009, Zaouia El Abidia, 30, Ouargla
1098, 30010, Sidi Slimane, 30, Ouargla
1099, 30011, Sidi Khouiled, 30, Ouargla
1100, 30012, Hassi Ben Abdellah, 30, Ouargla
1101, 30013, Touggourt, 30, Ouargla
1102, 30014, El Hadjira, 30, Ouargla
1103, 30015, Taibet, 30, Ouargla
1104, 30016, Tamacine, 30, Ouargla
1105, 30017, Benaceur, 30, Ouargla
1106, 30018, Mnaguer, 30, Ouargla
1107, 30019, Megarine, 30, Ouargla
1108, 30020, El Allia, 30, Ouargla
1109, 30021, El Borma, 30, Ouargla
1110, 31001, Oran, 31, Oran
1111, 31002, Gdyel, 31, Oran
1112, 31003, Bir El Djir, 31, Oran
1113, 31004, Hassi Bounif, 31, Oran
1114, 31005, Es Senia, 31, Oran
1115, 31006, Arzew, 31, Oran
1116, 31007, Bethioua, 31, Oran
1117, 31008, Marsat El Hadjadj, 31, Oran
1118, 31009, Ain Turk, 31, Oran
1119, 31010, El Ancar, 31, Oran
1120, 31011, Oued Tlelat, 31, Oran
1121, 31012, Tafraoui, 31, Oran
1122, 31013, Sidi Chami, 31, Oran
1123, 31014, Boufatis, 31, Oran
1124, 31015, Mers El Kebir, 31, Oran
1125, 31016, Bousfer, 31, Oran
1126, 31017, El Karma, 31, Oran
1127, 31018, El Braya, 31, Oran
1128, 31019, Hassi Ben Okba, 31, Oran
1129, 31020, Ben Freha, 31, Oran
1130, 31021, Hassi Mefsoukh, 31, Oran
1131, 31022, Sidi Ben Yabka, 31, Oran
1132, 31023, Messerghin, 31, Oran
1133, 31024, Boutlelis, 31, Oran
1134, 31025, Ain Kerma, 31, Oran
1135, 31026, Ain Biya, 31, Oran
1136, 32001, El Bayadh, 32, El Bayadh
1137, 32002, Rogassa, 32, El Bayadh
1138, 32003, Stitten, 32, El Bayadh
1139, 32004, Brezina, 32, El Bayadh
1140, 32005, Ghassoul, 32, El Bayadh
1141, 32006, Boualem, 32, El Bayadh
1142, 32007, El Abiodh Sidi Cheikh, 32, El Bayadh
1143, 32008, Ain El Orak, 32, El Bayadh
1144, 32009, Arbaouat, 32, El Bayadh
1145, 32010, Bougtoub, 32, El Bayadh
1146, 32011, El Kheither, 32, El Bayadh
1147, 32012, Kef El Ahmar, 32, El Bayadh
1148, 32013, Boussemghoun, 32, El Bayadh
1149, 32014, Chellala, 32, El Bayadh
1150, 32015, Krakda, 32, El Bayadh
1151, 32016, El Bnoud, 32, El Bayadh
1152, 32017, Cheguig, 32, El Bayadh
1153, 32018, Sidi Ameur, 32, El Bayadh
1154, 32019, El Mehara, 32, El Bayadh
1155, 32020, Tousmouline, 32, El Bayadh
1156, 32021, Sidi Slimane, 32, El Bayadh
1157, 32022, Sidi Tifour, 32, El Bayadh
1158, 33001, Illizi, 33, Illizi
1159, 33002, Djanet, 33, Illizi
1160, 33003, Debdeb, 33, Illizi
1161, 33004, Bordj Omar Driss, 33, Illizi
1162, 33005, Bordj El Haouasse, 33, Illizi
1163, 33006, In Amenas, 33, Illizi
1164, 34001, Bordj Bou Arreridj, 34, Bordj Bou Arreridj
1165, 34002, Ras El Oued, 34, Bordj Bou Arreridj
1166, 34003, Bordj Zemoura, 34, Bordj Bou Arreridj
1167, 34004, Mansoura, 34, Bordj Bou Arreridj
1168, 34005, El Mhir, 34, Bordj Bou Arreridj
1169, 34006, Ben Daoud, 34, Bordj Bou Arreridj
1170, 34007, El Achir, 34, Bordj Bou Arreridj
1171, 34008, Ain Taghrout, 34, Bordj Bou Arreridj
1172, 34009, Bordj Ghdir, 34, Bordj Bou Arreridj
1173, 34010, Sidi Embarek, 34, Bordj Bou Arreridj
1174, 34011, El Hamadia, 34, Bordj Bou Arreridj
1175, 34012, Belimour, 34, Bordj Bou Arreridj
1176, 34013, Medjana, 34, Bordj Bou Arreridj
1177, 34014, Teniet En Nasr, 34, Bordj Bou Arreridj
1178, 34015, Djaafra, 34, Bordj Bou Arreridj
1179, 34016, El Main, 34, Bordj Bou Arreridj
1180, 34017, Ouled Brahem, 34, Bordj Bou Arreridj
1181, 34018, Ouled Dahmane, 34, Bordj Bou Arreridj
1182, 34019, Hasnaoua, 34, Bordj Bou Arreridj
1183, 34020, Khelil, 34, Bordj Bou Arreridj
1184, 34021, Taglait, 34, Bordj Bou Arreridj
1185, 34022, Ksour, 34, Bordj Bou Arreridj
1186, 34023, Ouled Sidi Brahim, 34, Bordj Bou Arreridj
1187, 34024, Tafreg, 34, Bordj Bou Arreridj
1188, 34025, Colla, 34, Bordj Bou Arreridj
1189, 34026, Tixter, 34, Bordj Bou Arreridj
1190, 34027, El Ach, 34, Bordj Bou Arreridj
1191, 34028, El Anseur, 34, Bordj Bou Arreridj
1192, 34029, Tesmart, 34, Bordj Bou Arreridj
1193, 34030, Ain Tesra, 34, Bordj Bou Arreridj
1194, 34031, Bir Kasdali, 34, Bordj Bou Arreridj
1195, 34032, Ghilassa, 34, Bordj Bou Arreridj
1196, 34033, Rabta, 34, Bordj Bou Arreridj
1197, 34034, Haraza, 34, Bordj Bou Arreridj
1198, 35001, Boumerdes, 35, Boumerdès
1199, 35002, Boudouaou, 35, Boumerdès
1200, 35004, Afir, 35, Boumerdès
1201, 35005, Bordj Menaiel, 35, Boumerdès
1202, 35006, Baghlia, 35, Boumerdès
1203, 35007, Sidi Daoud, 35, Boumerdès
1204, 35008, Naciria, 35, Boumerdès
1205, 35009, Djinet, 35, Boumerdès
1206, 35010, Isser, 35, Boumerdès
1207, 35011, Zemmouri, 35, Boumerdès
1208, 35012, Si Mustapha, 35, Boumerdès
1209, 35013, Tidjelabine, 35, Boumerdès
1210, 35014, Chabet El Ameur, 35, Boumerdès
1211, 35015, Thenia, 35, Boumerdès
1212, 35018, Timezrit, 35, Boumerdès
1213, 35019, Corso, 35, Boumerdès
1214, 35020, Ouled Moussa, 35, Boumerdès
1215, 35021, Larbatache, 35, Boumerdès
1216, 35022, Bouzegza Keddara, 35, Boumerdès
1217, 35025, Taourga, 35, Boumerdès
1218, 35026, Ouled Aissa, 35, Boumerdès
1219, 35027, Ben Choud, 35, Boumerdès
1220, 35028, Dellys, 35, Boumerdès
1221, 35029, Ammal, 35, Boumerdès
1222, 35030, Beni Amrane, 35, Boumerdès
1223, 35031, Souk El Had, 35, Boumerdès
1224, 35032, Boudouaou El Bahri, 35, Boumerdès
