num,code_agence,type,address,commune,startDate,tel,fax,mobile,openHour,closeHour,lat,lon,code_wil
"81",1510,A.G,Avenue Askri Ahcène Bt. 59B,Oued Koriche,1/27/10,021.971.532,021.971.533,0.561.761.796,08:30:00.000,16:30:00.000,36.7853675,3.04578515625001,"16"
"310",5191,ANX,Cité 5 Juillet (en face CRMA),Djelfa,8/8/10,,,,08:30:00.000,17:00:00.000,34.6609625,3.26366796875,"17"
"309",5190,A.G,Cité Banjermain Bloc 366 N° 01,Djelfa,10/23/03,027.938.496,027.938.496,0.561.604.631,08:30:00.000,17:00:00.000,34.6677975,3.24919140625001,"17"
"146",2490,A.G,Cité Ali Boumendjel 302 Porte 61,Had Sahary,4/14/19,027.819.480,,,08:00:00.000,17:00:00.000,35.3541025,3.3659492,"17"
"315",5241,ANX,Rue Chettouh Omar Bt. 34 Classe 18 Groupe de propriété N° 190,El Idrissia,1/14/18,027.887.450,,,08:00:00.000,16:00:00.000,34.446910066759,2.53119941848557,"17"
"142",2450,A.G,Cité Slimani Slimane Bt. 740 N° 01(C) ,Ain Oussara,4/17/18,027.803.366,027.803.366,,08:00:00.000,17:00:00.000,35.4487147949045,2.8932071352681,"17"
"143",2451,ANX,Cité Mohamed Boudiaf Classe 36 Groupe de Propriété 314,Ain Oussara,4/1/19,027.942.328,027.942.328,,08:00:00.000,17:00:00.000,35.4510575,2.9071523,"17"
"165",6260,A.G,"13 lot, lotissement des 15 logements (El Kantara)",Jijel,1/2/09,034.495.956,034.495.956,0.561.604.584,08:30:00.000,16:30:00.000,36.8103875,5.77355078125002,"18"
"172",6350,A.G,Cité Hachemi - Coopérative El Amel - Local n° 04 -,Sétif,6/1/16,036.527.784,036.527.784,0.556.514.355,08:00:00.000,17:00:00.000,36.2017975,5.42595703125004,"19"
"169",6321,ANX,Coopérative El Fath 01,El Eulma,3/18/18,036.476.837,036.476.837,0.561.604.668,08:00:00.000,17:00:00.000,36.1570329257448,5.67213965579867,"19"
"168",6320,A.G,"15, Rue Charef Lemtaiche - Coop. El Moudjahidines",El Eulma,6/26/10,036.483.157,036.483.157,0.561.604.668,08:00:00.000,17:00:00.000,36.1575275,5.69341015625001,"19"
"178",6420,A.G,Cité Hachemi 3eme tranche Lot 76 N° 56,Sétif,6/1/17,036.522.599,036.522.599,,08:00:00.000,17:00:00.000,36.2092047,5.4319238,"19"
"182",6470,A.G,"Coopérative Immobilière Boumaaza N° 01, Bt. 07",El Eulma,4/1/18,036.481.794,036.481.794,,07:00:00.000,16:30:00.000,36.1506736,5.7030943,"19"
"192",6590,A.G,Coopérative Promotionnelle des 43 Lots N° 01,Ain Arnat,11/10/19,036.541.748,036.541.748,,08:00:00.000,17:00:00.000,36.1865575,5.318668,"19"
"186",6511,ANX,Cité Des Jardins Bt. 01 Entrée 04,Bougaa,7/15/19,036.403.744,036.403.744,,08:00:00.000,17:00:00.000,36.3362525,5.0902461,"19"
"187",6520,A.G,Cité 48 Logements N° 01,El Eulma,11/4/18,036.483.843,036.483.843,,08:00:00.000,20:00:00.000,36.1572125,5.69135546874999,"19"
"190",6560,A.G,N° 05 Groupe N° 36 Plan de Division N° 639,Ain Oulmane,3/6/19,036.560.436,036.560.436,,08:30:00.000,17:00:00.000,35.9187775,5.3053086,"19"
"156",6190,A.G,"01, rue Mohamed SABER - Cité Tlidjene",Sétif,4/19/06,036.825.256,036.825.256,0.561.604.625,08:30:00.000,17:00:00.000,36.1866375,5.41209765625,"19"
"153",6130,A.G,Rue Daoudi Salah,Ain Azel,10/1/14,036.558.824,036.558.824,0.560.932.874,07:30:00.000,18:00:00.000,35.8184752,5.5133952,"19"
"193",6630,A.G,Cité 100 Logts LSP Bt. C Local N° 02 Ain Mousse,Sétif,11/27/19,,,,07:00:00.000,18:00:00.000,36.2033675,5.45128515624999,"19"
"149",6110,A.G,Lotissement 72 logts - Rue des tours - Bt. A N° 02 ,Sétif,12/9/12,036.664.107,036.664.107,0.560.941.714,08:30:00.000,17:00:00.000,36.1889925,5.44036328124999,"19"
"148",,D.R,"Cite Bouaaroua section 224, 3ème tranche N° 85 ",Sétif,6/1/09,036.445.293,036.445.298,,08:30:00.000,16:30:00.000,36.1920125,5.43848828125,"19"
"185",6510,A.G,Cité Bel Air Kaaboub coopérative El Fouara N° 06,Sétif,7/22/18,036.614.036,036.614.036,,08:00:00.000,18:00:00.000,36.2049773,5.4057358,"19"
"257",3220,A.G,"2, Nouvelle Cité Amrous",Saida,6/13/10,048.370.485,048.370.485,0.561.604.679,08:00:00.000,17:00:00.000,34.8376625,0.147597656249999,"20"
"197",7120,A.G,Bd Houari Boumediene - EPLF 80 logts Bt. D1,Skikda,7/1/17,038.766.789,,0.560.951.422,08:00:00.000,17:00:00.000,36.8603336,6.9218109,"21"
"242",7510,A.G,N° 03 Cité 20 Aout 1955,Skikda,4/7/19,0.560.951.375,,0.770.191.905,08:00:00.000,16:30:00.000,36.86276,6.909328,"21"
"203",7170,A.G,Cité 20 Aout 1955 Villa 75 N° 03,Skikda,5/1/19,038.705.161,,0.560.951.366,08:00:00.000,16:00:00.000,36.86921,6.9124573,"21"
"215",7250,A.G,Cité Bouacida Hacène,Ramdane Djamel,4/24/14,038.941.491,,0.561.693.389,08:00:00.000,17:00:00.000,36.7510725,6.89909765624999,"21"
"224",7320,A.G,Cité 160 logements Bt. 4 N° 02,Azzaba,7/1/15,038.956.213,,0.670.195.552,08:30:00.000,17:00:00.000,36.744243,7.1024191,"21"
"251",3162,ANX,"Cité Sidi Yacine, Rue Feraoun Bekhaled N° 10",Sidi Bel Abbes,6/1/14,048.757.963,048.757.963,,08:30:00.000,16:30:00.000,35.1909825,-0.62805859374997,"22"
"288",3600,A.G,"Groupe 150+32 LSP, Route d’Oran, Bloc N° 05, Local N° LC5/3",Sidi Bel Abbés,6/16/19,048.702.940,048.702.940,,08:00:00.000,17:30:00.000,35.2157675,-0.6135664,"22"
"250",3161,ANX,Cité Aissat Idir,Benbadis,4/1/11,048.736.171,048.736.171,,08:00:00.000,17:00:00.000,35.1987529,-0.6179173,"22"
"249",3160,A.G,Cité Mohamed Boudiaf N° 67,Sidi Bel Abbes,2/2/07,048.747.217,048.747.217,0.561.604.579,08:00:00.000,16:45:00.000,35.2100625,-0.625941406249993,"22"
"217",7261,ANX,Cité Sidi Ali,Berrahal,10/1/13,038.544.227,,0.672.575.151/0.560.951.376,08:30:00.000,16:30:00.000,36.8311675,7.46393359374999,"23"
"212",7230,A.G,"33, rue Emir Abdelkader",El Hadjar,12/2/06,038.591.690,,0.561.604.628,08:00:00.000,16:30:00.000,36.8052056,7.7383248,"23"
"211",7212,ANX,Cité Bellevue - 900 logements N° 05,El Bouni,11/1/13,038.523.712,,0.779.544.896,08:30:00.000,16:30:00.000,36.8526825,7.74624609374997,"23"
"198",7140,A.G,Cité Bouna - Angle des Rues Layachi Mohamed Salah et Tcherkaski Abdelhamid,Annaba,2/11/12,038.402.012,,0.561.604.626,08:00:00.000,17:00:00.000,36.9039065,7.7570501,"23"
"195",7100,A.G,Angle Rue du Maroc et Libéria,Annaba,2/1/16,,,0.560.951.365,08:00:00.000,17:00:00.000,36.914896,7.763174,"23"
"194",,D.R,Angle Rue du Maroc et Libéria,Annaba,,038.491.283/89,038.491.286,,08:00:00.000,17:00:00.000,36.914896,7.763174,"23"
"216",7260,A.G,Cité du 19 mai 1956 - N° 163,Annaba,10/29/11,038.430.227,,0.560.951.377,08:30:00.000,16:30:00.000,36.8893275,7.73081640625001,"23"
"221",7290,A.G,"N° 12, Ain Larbi (ex. Rue Boudjahem Ali)",Guelma,10/1/12,037.111.716,,0.560.951.376,08:00:00.000,16:30:00.000,36.4547912,7.4378286,"24"
"204",7180,A.G,Rue Mihoubi Ben Tayeb N° 23,Guelma,12/4/02,037.143.668,,0.561.604.641,07:00:00.000,17:00:00.000,36.4654325,7.43584765625,"24"
"223",7310,A.G,"N° 30, Cité Mohamed Khemisti",Heliopolis,5/4/14,037.134.361,,0.660.951.371/0.561.693.371,08:00:00.000,16:30:00.000,36.5042875,7.44141015625,"24"
"209",7210,A.G,Rue Ferdas Hocine N° 59,Guelma,5/5/06,037.150.268,,0.560.951.371/0.661.329.942,08:30:00.000,16:30:00.000,36.4669325,7.43212109375001,"24"
"196",7110,A.G,Route Nationale N° 05,Ain Smara,3/1/15,031.975.741,,0.561.604.651,08:00:00.000,17:00:00.000,36.2677232,6.502777,"25"
"239",7470,A.G,Cité Daksi 60 Logts Bt 05 N° 19,Constantine,11/4/18,0.676.649.654,,0.676.649.654 / 0.560.035.196,08:00:00.000,17:00:00.000,36.3528225,6.63706640625001,"25"
"236",7440,A.G,N° 08 Rue Mohamed Bestandji,El Khroub,5/29/18,031.758.477,031.758.477,0.550.802.466,08:00:00.000,17:00:00.000,36.2639775,6.69287890624999,"25"
"235",7430,A.G,Rue de l'ALN N° 164/7,Hamma Bouziane ,4/17/18,031.843.739,,0.561.018.897,08:00:00.000,17:00:00.000,36.4269847,6.6054792,"25"
"208",7200,A.G,"Cité des Frères Abbès, Rue F N° 13",Constantine,5/4/07,031.612.959,,0.558.566.326,08:00:00.000,17:00:00.000,36.3647425,6.64480859375,"25"
"225",7330,A.G,"24, Rue Berkat Lakhdar - Belle-vue",Constantine,4/1/18,031.920.893,,0.555.265.202,08:30:00.000,16:30:00.000,36.351701,6.6061744,"25"
"241",7500,A.G,N° 07 C Avenue Labiod Mohamed (Ex Cité Police N° 33) Sidi Mabrouk Inférieur,Constantine,12/2/18,031.733.573,,0.657.233.739,08:00:00.000,17:00:00.000,36.3574675,6.63141015625,"25"
"298",5132,ANX,Chalet des Pins N° 07,Constantine,1/1/07,031.636.363,031.632.222,0.561.604.595,08:30:00.000,17:00:00.000,36.3544024,6.6209954,"25"
"222",7300,A.G,Nouvelle Ville Ali MENDJELI 1064 Logts CSC EC Bt. Q19 Local N° C003,El Khroub,4/24/14,031.732.451,,0.779.768.388,08:30:00.000,16:30:00.000,36.3529897,6.6398728,"25"
"214",7240,A.G,"N° 13, Sidi Omar 02",El Khroub,2/1/17,031.761.690,,,08:00:00.000,16:30:00.000,36.2541475,6.70203515625001,"25"
"240",7480,A.G,Cité 2000 Logements Bt b1 N° 42 Boussouf,Constantine,10/10/18,0.551.004.564,,0.551.004.564,08:30:00.000,16:30:00.000,36.3313925,6.58172265624999,"25"
"233",7410,A.G,UV05 Ain El Bey Bt A 1ER Etage Nouvelle ville,El Khroub,11/26/17,031.956.253,,0.557.271.149,09:00:00.000,17:00:00.000,36.2636775,6.58356640625003,"25"
"119",2160,A.G,Rue des Frères Merouane,Ksar El Boukhari,8/1/05,025.693.491,025.693.491,0.561.604.622,08:30:00.000,16:30:00.000,35.8886875,2.74892578125001,"26"
"124",2240,A.G,Cité Semmana Local N° 03 (Ex. Acacias),Medea,4/16/99,025.782.550,025.782.550,0.561.604.598,08:00:00.000,19:00:00.000,36.2622425,2.75973828124999,"26"
"271",3380,A.G,N° 01 Lotissement El Emir Abdelkader,Bouguirat,6/1/17,045.484.535,,,08:00:00.000,17:00:00.000,35.7530251662461,0.247116767663104,"27"
"283",3550,A.G,Cité 400 Logts Route d’Oran Bt B/02 N° 10,Mostaganem,2/13/19,045.417.133,,,08:00:00.000,17:00:00.000,35.9262228,0.0789433,"27"
"277",3470,A.G,"N° 02 Cité Larbi Ben M’Hidi, en face Route Belhacel N° 52",Mostaganem,12/2/18,0.559.194.656 / 0.777.089.220,,,08:00:00.000,17:00:00.000,35.9206926837635,0.102824095330522,"27"
"62",4231,ANX,Cité du 11 Décembre 1960,Sidi Aissa,4/10/13,035.409.813,035.409.813,0.561.690.803,08:00:00.000,16:30:00.000,35.8882825,3.76979296875002,"28"
"184",6490,A.G,N° 01Hai Ahl El Oued,Ouanougha,7/10/18,053.375.267,053.375.267,,08:00:00.000,17:00:00.000,35.9170725,4.38108203125002,"28"
"163",6241,ANX,Centre ville,Magra,3/23/10,035.593.325,035.593.325,0.560.941.718,08:00:00.000,17:00:00.000,35.6152225,5.09743359375001,"28"
"151",6121,ANX,"3, Coopérative El Oustakbel",M'sila,9/1/02,035.338.875,035.338.875,0.561.604.635,08:30:00.000,17:00:00.000,35.7044387,4.5354559,"28"
"162",6240,A.G,Cité Chouaf N° 303,M'sila,9/10/08,035.338.507,035.338.507,0.560.941.718,08:00:00.000,17:00:00.000,35.7049225,4.53533203125001,"28"
"263",3310,A.G,"59, rue Bentata Mohamed - Cité 71 Logements",Mascara,8/1/13,045.717.976,045.717.976,,08:00:00.000,17:00:00.000,35.4107675,0.142535156249991,"29"
"256",3191,ANX,"31, Rue Larbi Boulenouar",Sig,12/11/16,045.625.410,,,08:30:00.000,16:30:00.000,35.5307350501248,-0.194444157102977,"29"
"295",5122,ANX,Cité El Nacer El Khafdji,Ouargla,4/10/13,029.712.529,029.712.520,,08:00:00.000,17:00:00.000,31.9526724,5.3335236,"30"
"297",5131,ANX,"4, Boulevard de la Palestine",Ouargla,1/1/03,029.704.141,029.704.747,0.561.604.594,08:00:00.000,17:00:00.000,31.9535075,5.33478515625002,"30"
"293",5120,A.G,Cité Chorfa,Ouargla,2/1/07,029.711.622,029.711.595,,08:00:00.000,17:00:00.000,31.9418825,5.30423828124999,"30"
"317",5260,A.G,N° 01 Hai Rimel (01),Touggourt,12/1/16,029.663.762,,,08:00:00.000,17:00:00.000,33.1018175,6.06429296875,"30"
"246",3150,A.G,Cité des 340 Logements Bt. A 11 App. N° 02 - Seddikia,Oran,10/1/15,041.748.879,041.748.879,,08:30:00.000,17:00:00.000,35.7142275,-0.602269531250002,"31"
"247",3151,ANX,N° 22 Rue Slimani Mohamed Ex. Jules Vinson,Oran,12/2/17,041.217.175,,,08:30:00.000,17:00:00.000,35.6859125,-0.660738281250005,"31"
"248",3152,ANX,"03, Rue Brahim Djelloul (ex. Arago)",Oran,7/1/18,041.412.587,041.412.587,,08:30:00.000,16:30:00.000,35.7018662,-0.6371359,"31"
"270",3360,A.G,Route Nationale N° 25 - Local N° 04,G'Dyel,12/1/15,041.787.566,041.787.566,,08:30:00.000,18:30:00.000,35.8010142439768,-0.376082368535046,"31"
"279",3500,A.G,N° 02 Lot N° 20 Ilot 111 + 65,Bethioua,9/13/18,041.698.803,,,08:30:00.000,17:00:00.000,35.8028075,-0.271722656249992,"31"
"275",3450,A.G,N° 02 Cité des 60 Logements Porte N° 08,Es Senia,5/29/18,041.564.126,,,08:30:00.000,17:00:00.000,35.6521125,-0.622777343750002,"31"
"282",3540,A.G,N° 02 Cité Getal Villa Farah Route de la Wilaya N°33 - Dar El Beida,Oran,3/1/19,041.757.546,,,08:30:00.000,17:00:00.000,35.6928824,-0.6105791,"31"
"244",3120,A.G,N° 03 Local N° 01 Hai El Othmania Rue Belkaid Aboubakr,Oran,6/3/06,041.213.760,041.213.760,0.561.604.583,08:30:00.000,17:30:00.000,35.6724197,-0.6515418,"31"
"255",3190,A.G,"17, Rue Kadari Sid Ahmed, Cité Khalidia",Oran,12/1/14,041.746.937,041.746.937,,08:30:00.000,16:30:00.000,35.6947625,-0.630183593749976,"31"
"253",3171,ANX,Port d'Oran Gare Maritime Bloc 06,Oran,8/30/08,041.415.832,041.415.832,,08:30:00.000,16:00:00.000,35.7090325,-0.6455586,"31"
"286",3580,A.G,N° 02 Haï Khemisti Boulevard de l’Est N° 50,Bir El Djir,4/14/19,041.739.814,,,08:30:00.000,17:00:00.000,35.7289775,-0.5740977,"31"
"262",3280,A.G,Rue d'Arcol n° 39 - Gambetta,Oran,1/2/15,041.426.984,041.426.984,,08:30:00.000,17:00:00.000,35.7051575,-0.608550781250003,"31"
"287",3590,A.G,Cité Essalam N° 25 Local N° 02,Oran,4/25/19,041.241.192,,,08:00:00.000,17:00:00.000,35.6718225,-0.6349805,"31"
"273",3410,A.G,"Lot 95, N° 59 Hai Essalem",Boutlélis,2/18/18,0.553.035.592,,,08:30:00.000,17:00:00.000,35.5723240915626,-0.903312944528596,"31"
"289",3610,A.G,"Local N° 03, N° 13 Division des 307 Lots",Gdyel,6/15/19,041.482.885,,,08:00:00.000,17:00:00.000,35.7764775,-0.431543,"31"
"269",3350,A.G,"N° 01, Rue de Normandie Claire Fontaine",Ain Turck,9/1/15,041.447.855,041.447.855,0.561.604.651,08:00:00.000,17:00:00.000,35.6981175,-0.603996093750013,"31"
"252",3170,A.G,"6, Rue de Grenoble",Oran,8/30/08,041.414.161,041.414.193,,08:30:00.000,17:00:00.000,35.70465,-0.6364647,"31"
"264",3320,A.G,"Résidence Beau Séjour, Bt. B N° 31 - Boulevard du Millénium",Oran,1/20/14,041.646.381,,,08:00:00.000,17:00:00.000,35.7276125,-0.562746093749993,"31"
"290",3640,A.G,Hai El Yasmine Pos 52 Ilot J3/B Résidence Hadjer Bt. B Lot N° 05,Bir El Djir,12/1/19,,,,08:00:00.000,16:30:00.000,35.6988375,-0.5641055,"31"
"265",3321,ANX,Coopérative Ennour - Local N° 05 - Les castors,Oran,12/11/16,041.741.340,,,08:00:00.000,17:00:00.000,35.6879975,-0.615238281250001,"31"
"260",3260,A.G,Cité des 400 Logements (Cité de l’Indépendance) Bloc G1 -1B,Oran,6/18/11,041.872.504,041.872.504,0.561.604.544,08:30:00.000,16:30:00.000,35.7225673,-0.5876485,"31"
"285",3570,A.G,Cité Omaria Avenue Max Marchand N° 30 Lot N° 02,Oran,4/7/19,0.799.448.146,,0.554.531.710,08:30:00.000,17:00:00.000,35.7059863,-0.6261407,"31"
"278",3480,A.G,Coopérative Immobilière El Hoggar Ilot N° 05 Local N° 02 USTO,Bir El Djir,10/10/18,041.707.969,,,08:00:00.000,17:00:00.000,35.6973807,-0.5951145,"31"
"316",5250,A.C,Cité Essedikia 05/111 ,El Bayadh,1/2/16,049.615.019,049.615.020,0.561.604.752,08:00:00.000,17:00:00.000,33.6903961382385,1.01745682142613,"32"
"266",3330,A.G,Cité du Vieux Stade - Lot N° 48,El Bayadh,10/19/14,049.671.197,049.671.206,,08:00:00.000,17:00:00.000,33.6770525,1.01810546874999,"32"
"296",5123,ANX,N° 24 Cité Ifri,Djanet,2/18/18,029.481.227,,,08:00:00.000,17:00:00.000,24.4791125,9.50717578125001,"33"
"294",5121,ANX,Centre Ville,Illizi,12/31/09,029.412.281,029.412.050,,08:00:00.000,17:00:00.000,26.5012125,8.47673828124998,"33"
"159",6221,ANX,El Hamadia Centre,El Hamadia,5/5/19,035.710.444,035.710.444,0.561.604.761,08:00:00.000,16:29:00.000,35.9781131,4.7481306,"34"
"183",6480,A.G,Cité 130 logements Boussenna El Bachir N° 132,Bordj Bou Arreridj,5/1/18,035.737.430,035.737.430,,08:00:00.000,16:30:00.000,36.0700325,4.74903515625,"34"
"158",6220,A.G,Quartier des 12 logts N° 47 ,Bordj Bou Arreridj,7/28/09,035.722.110,035.722.110,0.561.604.761,08:00:00.000,17:00:00.000,36.0719775,4.75079296875002,"34"
"152",6122,ANX,"6, Rue Mohamed Zerouki Bazar Dehili Centre ville",Bordj Bou Arreridj,10/7/06,035.739.215,035.739.215,0.561.604.634,08:30:00.000,16:30:00.000,36.0716183,4.7625105,"34"
"150",6120,A.G,Rue Khiar Adbelkader - Faubourg de la gare,Bordj Bou Arreridj,9/1/01,035.738.209,035.738.209,0.561.604.634,08:00:00.000,17:00:00.000,36.0659675,4.75683984375,"34"
"166",6280,A.G,Fg du 17 octobre rue BE N° 01,Bordj Bou Arreridj,1/17/09,035.693.656,035.693.656,0.561.604.652,08:30:00.000,17:00:00.000,36.0646311,4.768966,"34"
"70",4360,A.G,Rue Mouadi Rabah N° 33,Khemis El Khechna ,4/7/19,024.970.001,024.970.350,,08:00:00.000,17:00:00.000,36.650495,3.3306635,"35"
"68",4300,A.G,Rue Boumia,Khemis El Khechna ,4/1/18,024.970.514/76,024.970.514/76,,08:00:00.000,17:00:00.000,36.6478675,3.33198046875002,"35"
"52",4160,A.G,"Résidence Ysref, Locaux 11 et 12 Cité Ain Abdellah",Boumerdes,3/23/09,024.943.141/49,024.943.141/49,,09:00:00.000,16:00:00.000,36.7570575,3.45636328124998,"35"
"66",4280,A.G,N° 2 Cité des roses - coopérative Ennassim Bt 05,Tidjelabine,8/16/17,024.954.341,024.954.341,,08:30:00.000,16:30:00.000,36.720184,3.4902391,"35"
"48",4131,ANX,Cité 156 Logements - Bt. B,Bordj Menaiel,12/10/15,024.983.306,024.983.306,,08:30:00.000,16:30:00.000,36.740741,3.7105545,"35"
"47",4130,A.G,Lot 60 logements (LII - EPLF),Issers,1/15/13,024.714.069,024.714.069,,08:30:00.000,16:30:00.000,36.7253109466003,3.66437913849949,"35"
"45",4120,A.G,"75, Lot 2 - Avenue du 1er Novembre",Boudouaou,5/27/10,024.741.298/76,024.741.298/76,,08:00:00.000,17:00:00.000,36.7268625,3.40947265625,"35"
"22",1531,ANX,"3, Rue Belal Omar",Zemmouri,11/15/15,024.784.245,024.784.245,,08:30:00.000,17:00:00.000,36.7862325,3.60426953124998,"35"
"228",7370,A.G,"N° 14, Lot 111, Ilot 37, Route El Arbi Dekhila",El Tarf,3/1/17,038.302.428,,0.560.535.289,08:30:00.000,17:00:00.000,36.7655475,8.31294921875001,"36"
"199",7150,A.G,24 logements Promotionnels Ain Allem,Drean,2/1/17,038.388.439,,,08:00:00.000,17:00:00.000,36.6849125,7.74080859375,"36"
"213",7231,ANX,Rue Ladaci Rabah,El Tarf,6/8/10,038.346.688,,,08:00:00.000,16:30:00.000,36.769066,7.9014581,"36"
"303",5143,ANX,"Groupe de propriété N° 117A, section N° 15, Cité el ksabi, N° 02",Tindouf,1/2/18,049.371.024,,,08:00:00.000,16:00:00.000,27.6715975,-8.14316796875001,"37"
"258",3230,A.G,Cité des 40 Logements (face Siège OPGI),Tissemsilt,7/14/07,046.576.243/046.576.244,046.576.243,,08:30:00.000,17:00:00.000,35.6049775,1.80694140625003,"38"
"130",2320,A.G,Rue des 168 logts - Route Hopital,Tissemsilt,7/21/11,046.570.231,046.570.231,,08:30:00.000,16:30:00.000,35.5997475,1.81852734375003,"38"
"304",5150,A.G,Place du Marché,El Meghaier,4/19/00,032.189.177,032.189.177,0.561.604.632,08:00:00.000,17:00:00.000,33.9495425,5.92001171875002,"39"
"232",7401,ANX,Cité des 50 Logements,El Mahmel,5/5/19,032.737.448,,,08:00:00.000,16:30:00.000,35.3764064321595,7.2067138948758,"40"
"206",7192,ANX,Cité Jolie vue,Chechar,2/15/16,032.753.380,,0.676.961.500,08:00:00.000,16:30:00.000,35.040677,7.0056841,"40"
"207",7193,ANX,Avenue Soufi Abdelhafid,Bouhmama,5/6/18,032.764.918,,,08:00:00.000,17:00:00.000,35.3214125,6.74730859374999,"40"
"231",7400,A.G,N° 11D Lot 433,Ouled Rechache,8/16/17,032.785.995,,0.551.691.221,08:00:00.000,17:00:00.000,35.3008475,7.34543359375,"40"
"205",7190,A.G,"6, Rue Abbès Laghrour",Khenchela,2/17/06,032.701.040/43,,0.561.604.642,08:30:00.000,16:30:00.000,35.4329996,7.1473803,"40"
"230",7391,ANX,Ilot 01/18 Lot N° 14,Merahna,9/16/18,037.805.103,037.805.103,,08:00:00.000,17:00:00.000,36.1991503,8.1535479,"41"
"210",7211,ANX,Cité Elouz (Route de l'Université),Souk Ahras,7/4/10,037.724.256,,0.560.951.372,08:00:00.000,17:00:00.000,36.2823275,7.96287890624997,"41"
"229",7390,A.G,Cité 1700 Logements Bt 20 B,Souk Ahras,6/1/17,037.742.111,,0.561.608.907,08:30:00.000,16:30:00.000,36.2787875,7.94332421875002,"41"
"202",7162,ANX,Rue de l'Indépendance,M'daourouche,9/1/13,037.831.325/26,037.824.900,0.550.981.428,08:00:00.000,17:00:00.000,36.0727764380759,7.81443225697416,"41"
"201",7161,ANX,Lot N° 50 Behidji Mansour,Souk Ahras,3/20/16,037.824.888,,0.669.298.157,08:30:00.000,16:30:00.000,36.2799426,7.9467731,"41"
"200",7160,A.G,"01, Rue du 1er Novembre 1954",Sedrata,1/25/07,037.778.741/43/47/48,,0.561.604.627,08:00:00.000,17:00:00.000,36.1226024744161,7.53242040954952,"41"
"144",2460,A.G,Cité des 200 Logements Bt 09 N°10,Hadjout,8/15/18,024.391.904,024.391.904,,08:00:00.000,17:00:00.000,36.5091525,2.41644140625,"42"
"141",2440,A.G,Rue 1er Novembre,Attatba,2/22/17,024.590.453,024.590.453,,08:00:00.000,17:00:00.000,36.5729475,2.67366015625002,"42"
"104",8150,A.G,Cité LSP 100/52 Logements - Bt. 8 - locaux 22 et 23,Ain Tagourait,9/25/17,024.202.461,024.202.461,,08:30:00.000,16:30:00.000,36.6063475,2.61823046875001,"42"
"128",2281,ANX,Rue Bendaoud - Bloc A N° 03,Hadjout,9/3/12,024.395.591,024.395.591,0.560.915.771,08:00:00.000,16:30:00.000,36.5144816481486,2.41622222587466,"42"
"96",2370,A.G,Résidence le Panorama N° 07,Fouka Marine,7/19/08,024.300.667,024.300.667,,08:30:00.000,16:30:00.000,36.6681075,2.74143359374999,"42"
"122",2200,A.G,Rue des Jardins Lotissement La Glacière N° 28,Bou Ismail,8/13/10,024.322.403,024.322.403,0.561.604.670/ 0.561.604.765,08:30:00.000,16:30:00.000,36.6420109,2.6851236,"42"
"97",2371,ANX,N° 77 Roule Principale,Chaiba,9/1/13,024.496.784,024.496.784,,08:30:00.000,16:30:00.000,36.5173975,2.41587109375,"42"
"94",2230,A.G,Cité CNEP,Kolea,7/8/06,024.364.444,024.364.444,0.561.604.621,08:30:00.000,16:30:00.000,36.6428875,2.77288671875,"42"
"95",2270,A.G,Projet 296 Logements - Local 5 - Bt. 1,Kolea,5/11/13,024.362.791,024.362.791,0.561.604.678/0.561.657.067,08:00:00.000,17:00:00.000,36.648209,2.761645,"42"
"145",2470,A.G,Rue du Port,Tipaza,10/28/18,024.370.811,,,08:30:00.000,17:00:00.000,36.5935221,2.44836035,"42"
"129",2300,A.G,Rue du 1er novembre,Ahmeur El Ain,5/1/18,024.499.140,024.559.602,0.561.604.741,08:30:00.000,17:00:00.000,36.4776787,2.5630347,"42"
"180",6440,A.G,"N° 23, Cité Château d'Eau",Mila,8/16/17,031.477 126,031.477 126,,08:00:00.000,17:00:00.000,36.4472475,6.25807421875,"43"
"170",6330,A.G,"26, Rue du 5 Juillet 1962",Chelghoum Laid,2/1/18,031.536.730,031.536.730,0.553.552.652,08:30:00.000,16:30:00.000,36.1587408,6.1651311,"43"
"191",6580,A.G,Ouled Salah N° 02,Teleghma,11/10/19,031.405.642,031.405.642,,08:00:00.000,17:00:00.000,36.1220125,6.35833984375002,"43"
"189",6540,A.G,Rue De l’ALN (Ex. Route Nationale N° 05) N° 02,Oued Athmania,11/20/18,031.488.827,031.488.827,,08:30:00.000,16:30:00.000,36.2437775,6.28583984375003,"43"
"157",6212,A.G,Cité du stade communal,Tadjenanet,8/1/13,031.533.604,031.533.604,0.560.941.716,08:00:00.000,17:00:00.000,36.1195268747663,5.98040425215012,"43"
"299",5133,ANX,Bt 01 Cité 50 logements promotionnels,Oued Endja,5/1/18,031.461.414,031.461.370/71,0.559.933.348,08:00:00.000,17:00:00.000,36.4312525,6.12800390624999,"43"
"117",2141,ANX,Rue du 20 Août,Sidi Lakhdar,3/1/02,027.688.191,027.688.191,,08:30:00.000,16:00:00.000,36.2650994,2.162363,"44"
"114",2123,ANX,Cité Choual N° 121,Ain Defla,3/1/07,027.510.141,027.510.141,0.550.903.331,08:00:00.000,17:00:00.000,36.2549818358035,1.94944326268586,"44"
"116",2140,A.G,Rue du 20 Août - Cité EPLF,Khemis Miliana,7/17/01,027.663.516,027.564.528,0.561.604.758,08:00:00.000,16:00:00.000,36.2611725,2.214168,"44"
